0.001514629,0.07812479,0.07812479,0.07812479,-8.73E-06,0.07812479,0.000260556,0.07812479,126.6851154,0.01111126
0.001514359,0.078126197,0.078126197,0.078126197,-9.71E-06,0.078126197,0.000258591,0.078126197,126.6741898,-0.010378361
0.001510885,0.078123086,0.078123086,0.078123086,-1.28E-05,0.078123086,0.000254577,0.078123086,126.6600137,0.010879994
0.001511341,0.078128125,0.078128125,0.078128125,-8.51E-06,0.078128125,0.00025034,0.078128125,126.647523,-0.010304452
0.001513278,0.078124977,0.078124977,0.078124977,-1.48E-05,0.078124977,0.000249511,0.078124977,126.625401,0.010488988
0.001511891,0.078125675,0.078125675,0.078125675,-1.29E-05,0.078125675,0.000243569,0.078125675,126.6176658,-0.009801865
0.001511332,0.078127938,0.078127938,0.078127938,-8.96E-06,0.078127938,0.000246475,0.078127938,126.5995468,0.010239602
0.001503909,0.078123999,0.078123999,0.078123999,-9.73E-06,0.078123999,0.000249026,0.078123999,126.5777859,-0.009433747
0.001508296,0.078124204,0.078124204,0.078124204,-9.52E-06,0.078124204,0.000246596,0.078124204,126.5598174,0.009761811
0.001500221,0.0781248,0.0781248,0.0781248,-5.37E-06,0.0781248,0.000244211,0.0781248,126.5555736,-0.009043694
0.001501115,0.078126029,0.078126029,0.078126029,-5.22E-06,0.078126029,0.000246288,0.078126029,126.5307729,0.008986474
0.001502754,0.078126113,0.078126113,0.078126113,-5.85E-06,0.078126113,0.000240365,0.078126113,126.5309234,-0.008194447
0.001498023,0.07812357,0.07812357,0.07812357,-6.94E-06,0.07812357,0.000243299,0.07812357,126.5111791,0.008358956
0.001496095,0.078124483,0.078124483,0.078124483,-6.08E-06,0.078124483,0.000240747,0.078124483,126.5004943,-0.007899285
0.001501739,0.078125182,0.078125182,0.078125182,-8.95E-06,0.078125182,0.000240495,0.078125182,126.4733158,0.008042813
0.001492249,0.078123831,0.078123831,0.078123831,-2.89E-06,0.078123831,0.000233632,0.078123831,126.4643767,-0.007357598
0.001496812,0.07812399,0.07812399,0.07812399,-9.90E-06,0.07812399,0.000236966,0.07812399,126.4489365,0.007522583
0.001493292,0.07812453,0.07812453,0.07812453,-8.81E-06,0.07812453,0.00023202,0.07812453,126.434971,-0.006864071
0.001492025,0.078126979,0.078126979,0.078126979,-6.83E-06,0.078126979,0.000236798,0.078126979,126.4248882,0.00725317
0.001490982,0.078126644,0.078126644,0.078126644,-4.94E-06,0.078126644,0.000236938,0.078126644,126.4133004,-0.006457329
0.001491886,0.078124986,0.078124986,0.078124986,-1.15E-05,0.078124986,0.000234982,0.078124986,126.3945193,0.006587029
0.001487276,0.078124818,0.078124818,0.078124818,-1.09E-05,0.078124818,0.000232318,0.078124818,126.3825403,-0.006072998
0.001489436,0.078123766,0.078123766,0.078123766,-1.48E-05,0.078123766,0.000232523,0.078123766,126.3693273,0.005810261
0.001484407,0.078125582,0.078125582,0.078125582,-1.37E-05,0.078125582,0.000227159,0.078125582,126.3566259,-0.005528927
0.001482535,0.078121764,0.078121764,0.078121764,-1.86E-05,0.078121764,0.000229022,0.078121764,126.3341427,0.005443096
0.001482526,0.078124697,0.078124697,0.078124697,-1.50E-05,0.078124697,0.000229497,0.078124697,126.324692,-0.005454541
0.001479751,0.078122136,0.078122136,0.078122136,-2.20E-05,0.078122136,0.000222288,0.078122136,126.3071749,0.005053044
0.00147868,0.078127817,0.078127817,0.078127817,-1.18E-05,0.078127817,0.000228845,0.078127817,126.3004029,-0.004908562
0.00147434,0.078119528,0.078119528,0.078119528,-2.32E-05,0.078119528,0.000218917,0.078119528,126.2782207,0.004507542
0.001476323,0.078122835,0.078122835,0.078122835,-1.86E-05,0.078122835,0.000219401,0.078122835,126.2630513,-0.004223347
0.001479965,0.078123924,0.078123924,0.078123924,-1.94E-05,0.078123924,0.00022009,0.078123924,126.2487246,0.00412941
0.001480654,0.078124781,0.078124781,0.078124781,-1.64E-05,0.078124781,0.000218852,0.078124781,126.2409292,-0.003691673
0.001477534,0.078124837,0.078124837,0.078124837,-1.64E-05,0.078124837,0.000216383,0.078124837,126.2210947,0.003674031
0.001475215,0.078123813,0.078123813,0.078123813,-2.11E-05,0.078123813,0.000211895,0.078123813,126.2134498,-0.003514767
0.001478614,0.078127547,0.078127547,0.078127547,-1.71E-05,0.078127547,0.000218339,0.078127547,126.1937055,0.003156662
0.001475532,0.078126215,0.078126215,0.078126215,-1.49E-05,0.078126215,0.00021439,0.078126215,126.1862111,-0.002971173
0.001479732,0.078124241,0.078124241,0.078124241,-2.26E-05,0.078124241,0.000211317,0.078124241,126.1760982,0.002875328
0.001473045,0.078122779,0.078122779,0.078122779,-2.60E-05,0.078122779,0.000207517,0.078122779,126.1644503,-0.002418518
0.001477329,0.078124539,0.078124539,0.078124539,-2.68E-05,0.078124539,0.000210479,0.078124539,126.1452176,0.002185822
0.001469767,0.078124222,0.078124222,0.078124222,-2.68E-05,0.078124222,0.000206558,0.078124222,126.1244801,-0.001848221
0.001474051,0.078123151,0.078123151,0.078123151,-2.79E-05,0.078123151,0.000202563,0.078123151,126.1218014,0.002004624
0.001470083,0.078125536,0.078125536,0.078125536,-2.53E-05,0.078125536,0.00020423,0.078125536,126.1055485,-0.001436234
0.001475597,0.078123505,0.078123505,0.078123505,-2.79E-05,0.078123505,0.000199527,0.078123505,126.0859547,0.001169682
0.001466479,0.0781214,0.0781214,0.0781214,-2.80E-05,0.0781214,0.000198269,0.0781214,126.0799351,-0.000973702
0.001470167,0.078122462,0.078122462,0.078122462,-2.28E-05,0.078122462,0.000192132,0.078122462,126.0638026,0.001015186
0.001466619,0.078124865,0.078124865,0.078124865,-2.13E-05,0.078124865,0.000191946,0.078124865,126.0557965,-0.000480652
0.001473557,0.078126122,0.078126122,0.078126122,-2.17E-05,0.078126122,0.000192858,0.078126122,126.0393931,0.00037241
0.001467913,0.078122825,0.078122825,0.078122825,-2.57E-05,0.078122825,0.000184625,0.078122825,126.0202207,7.82E-05
0.001469245,0.078127873,0.078127873,0.078127873,-2.05E-05,0.078127873,0.000191676,0.078127873,126.0114622,0.00024271
0.00146837,0.078124818,0.078124818,0.078124818,-2.32E-05,0.078124818,0.000182418,0.078124818,125.9943063,0.00039196
0.001466638,0.078124139,0.078124139,0.078124139,-2.95E-05,0.078124139,0.000178935,0.078124139,125.9800399,-0.000475407
0.00145942,0.078123468,0.078123468,0.078123468,-3.10E-05,0.078123468,0.000173654,0.078123468,125.9758262,0.001107693
0.001461199,0.078124334,0.078124334,0.078124334,-3.65E-05,0.078124334,0.000173068,0.078124334,125.9571654,-0.000930786
0.001463909,0.078124483,0.078124483,0.078124483,-3.50E-05,0.078124483,0.000170078,0.078124483,125.9404008,0.001590252
0.001462717,0.078125787,0.078125787,0.078125787,-3.43E-05,0.078125787,0.000169128,0.078125787,125.9284218,-0.001556873
0.001461404,0.078122639,0.078122639,0.078122639,-4.19E-05,0.078122639,0.000168821,0.078122639,125.9207167,0.002174854
0.001466144,0.078127072,0.078127072,0.078127072,-4.24E-05,0.078127072,0.000162879,0.078127072,125.8978423,-0.001968384
0.001453972,0.078123254,0.078123254,0.078123254,-4.68E-05,0.078123254,0.000157533,0.078123254,125.8901974,0.002524853
0.001464337,0.078124641,0.078124641,0.078124641,-4.71E-05,0.078124641,0.000160057,0.078124641,125.8748173,-0.002608299
0.001460649,0.078125042,0.078125042,0.078125042,-4.91E-05,0.078125042,0.000155661,0.078125042,125.859678,0.003008843
0.001459764,0.078126392,0.078126392,0.078126392,-5.19E-05,0.078126392,0.000160467,0.078126392,125.8492039,-0.003223896
